"gene","Gn","Gc","Gmax","Gsum","N_term_thread","C_term_thread","ENT.ID","num_zipper_nc","num_loop_contacting_res","num_cross_nearest_neighbors","min_N_prot_depth_left","min_C_prot_depth_right","Travatos_G","Length","Entanglement","Cov_Entanglement","Total_Mutations_n","mean_SASA","disease","Essential","p1","p0","Delta_2RF"
"P21964",0.71187,0.74398,0.74398,0.87508,1,1,2,32,55,29,0.413284132841328,0.059040590405904,1.362,271,"Yes","No",3,52.7996532427675,"Yes","No",0.787,0.528,0.259
"P21980",0.75531,0.67493,0.75531,1.39948,1,1,6,55,108,53,0.745269286754003,0.601164483260553,1.407,687,"Yes","No",4,43.7821032467453,"Yes","No",0.769,0.401,0.368
"P22001",0.64508,0.12652,0.64508,0.7716,1,0,1,1,23,17,0.186086956521739,0,0.748,575,"Yes","No",12,87.0194964516522,"Yes","No",0.894,0.523,0.371
"P22003",0.76106,1.03985,1.03985,1.09031,1,1,3,19,68,22,0.482378854625551,0.407488986784141,1.392,454,"Yes","No",4,78.4068538154978,"No","No",0.18,0.446,-0.266
"P22033",1.74416,1.10513,1.74416,2.84929,3,1,12,53,142,79,0.824,0.537333333333333,2.204,750,"Yes","No",158,47.1085316395547,"Yes","No",0.984,0.987,-0.003
"P22059",0.79827,0.81853,0.81853,1.42962,5,1,5,18,109,72,0.55638166047088,0.800495662949194,1.085,807,"Yes","No",1,74.1444084155762,"No","No",0.057,0.237,-0.18
"P22061",0.66221,0.15864,0.66221,0.82085,1,0,1,2,42,22,0.361233480176211,0,0.89,227,"Yes","No",1,47.0702664228634,"Yes","No",0.705,0.254,0.451
"P22079",0.80594,1.69135,1.69135,2.14726,1,2,4,156,168,36,0.661516853932584,0.146067415730337,1.82,712,"Yes","Yes",3,43.3093511437978,"No","No",0.206,0.446,-0.24
"P22083",0.87142,0.8957,0.8957,1.27263,1,1,3,27,82,22,0.673584905660377,0.0716981132075471,1.4,530,"Yes","Yes",10,80.503818068283,"No","No",0.202,0.532,-0.33
"P22087",0.17851,0.88787,0.88787,1.06638,0,1,2,16,31,30,0,0.582554517133956,1.079,321,"Yes","No",0,72.2975026685047,"Yes","Yes",0.688,0.239,0.449
"P22090",0.69386,0.87953,0.87953,0.9128,1,1,2,13,46,22,0.688212927756654,0.136882129277566,1.217,263,"Yes","No",0,58.6813505815285,"No","No",0.134,0.088,0.046
"P22102",1.95095,0.94002,1.95095,1.95407,2,1,12,82,79,37,0.906930693069307,0.812871287128713,2.233,1010,"Yes","No",7,47.2236461173406,"No","No",0.201,0.248,-0.047
"P22234",0.83442,0.60667,0.83442,0.88111,1,1,2,32,60,26,0.632941176470588,0.795294117647059,1.17,425,"Yes","No",3,49.6932577544235,"Yes","No",0.781,0.235,0.546
"P22303",0.99152,0.92036,0.99152,1.78085,1,1,8,71,102,46,0.58957654723127,0.711726384364821,1.292,614,"Yes","No",5,47.582595699798,"Yes","No",0.788,0.417,0.371
"P22304",1.04512,0.8131,1.04512,1.65486,5,3,9,183,138,98,0.14,0.461818181818182,1.937,550,"Yes","No",357,46.6761372455564,"Yes","No",0.96,0.993,-0.033
"P22307",0.97735,0.87562,0.97735,1.69245,1,3,6,205,106,58,0.550274223034735,0.575868372943327,1.643,547,"Yes","No",0,46.12372723766,"Yes","No",0.803,0.395,0.408
"P22309",0.84249,1.09861,1.09861,1.66664,1,1,4,20,96,28,0.566604127579737,0.332082551594747,1.264,533,"Yes","No",5,55.2000524443715,"Yes","No",0.789,0.176,0.613
"P22310",0.84543,1.01282,1.01282,1.43607,1,1,4,23,85,25,0.567415730337079,0.329588014981273,1.326,534,"Yes","No",7,55.5243247978951,"Yes","No",0.889,0.257,0.632
"P22314",0.94425,1.05518,1.05518,1.72722,3,1,10,35,201,42,0.68241965973535,0.599243856332703,1.339,1058,"Yes","No",36,48.961927769603,"Yes","Yes",0.967,0.954,0.013
"P22392",0.95553,0.78063,0.95553,1.33165,1,1,2,33,48,26,0.0657894736842105,0.486842105263158,1.541,152,"Yes","No",0,58.7818032521053,"Yes","No",0.837,0.053,0.784
"P22413",1.76925,0.72032,1.76925,2.09559,2,5,7,196,125,72,0.862702702702703,0.408648648648649,2.147,925,"Yes","Yes",35,51.8543962896108,"Yes","No",0.955,0.99,-0.035
"P22455",0.14217,0.71169,0.71169,0.85386,0,1,1,17,36,24,0,0.315461346633416,0.973,802,"Yes","No",8,75.2571207147357,"Yes","No",0.826,0.546,0.28
"P22557",0.97866,1.38806,1.38806,1.46152,1,3,5,40,103,42,0.473594548551959,0.277683134582624,1.778,587,"Yes","No",41,60.2290441273595,"Yes","No",0.996,0.953,0.043
"P22570",0.77491,0.96039,0.96039,0.99519,1,1,5,38,99,28,0.513238289205703,0.382892057026476,1.331,491,"Yes","No",0,53.6927415450306,"Yes","Yes",0.765,0.094,0.671
"P22607",0.15396,0.71594,0.71594,0.8699,0,1,1,20,38,26,0,0.312655086848635,0.98,806,"Yes","No",73,72.4528439276749,"Yes","No",0.998,0.856,0.142
"P22612",0.77197,0.82561,0.82561,0.96199,1,1,2,33,55,30,0.205128205128205,0.658119658119658,1.305,351,"Yes","No",2,51.4167150994017,"Yes","No",0.858,0.498,0.36
"P22680",0.65194,0.79857,0.79857,1.28697,1,1,2,4,111,27,0.58531746031746,0.0297619047619047,1.091,504,"Yes","No",4,47.6342762956587,"Yes","No",0.818,0.346,0.472
"P22694",0.78835,0.82752,0.82752,0.96847,1,1,2,32,57,31,0.205128205128205,0.658119658119658,1.308,351,"Yes","No",5,50.6123820054587,"Yes","No",0.844,0.157,0.687
"P22695",0.77949,0.62198,0.77949,1.00681,1,1,2,15,73,29,0.185430463576159,0.258278145695364,1.368,453,"Yes","No",8,50.9960537254216,"Yes","No",0.91,0.486,0.424
"P22732",0.92886,0.84298,0.92886,1.77184,1,1,5,96,110,56,0.564870259481038,0.732534930139721,1.736,501,"Yes","No",3,43.9505798755489,"Yes","No",0.806,0.276,0.53
"P22735",0.81957,0.79147,0.81957,1.61104,1,1,7,63,97,51,0.755201958384333,0.702570379436965,1.429,817,"Yes","No",103,54.0131391766389,"Yes","No",0.974,0.985,-0.011
"P22748",1.90818,1.6753,1.90818,2.12808,4,6,6,20,78,63,0.375,0.0961538461538461,2.336,312,"Yes","Yes",10,61.6349022375641,"Yes","No",0.883,0.232,0.651
"P22760",0.85041,0.90762,0.90762,1.27364,1,1,4,31,80,25,0.676691729323308,0.654135338345865,1.173,399,"Yes","No",1,44.5303917318045,"No","No",0.053,0.088,-0.035
"P22830",0.85496,0.17347,0.85496,1.01351,1,0,2,60,51,31,0.612293144208038,0,1.352,423,"Yes","No",20,60.3123741819811,"Yes","No",0.969,0.918,0.0509999999999999
"P22891",0.76393,0.79425,0.79425,1.42623,1,1,6,13,61,40,0.5175,0.34,1.106,400,"Yes","No",9,64.98599181559,"Yes","No",0.895,0.658,0.237
"P22894",0.70061,0.86377,0.86377,0.95489,1,1,4,66,50,24,0.616702355460385,0.58458244111349,1.042,467,"Yes","No",14,54.2042582713704,"Yes","No",0.964,0.48,0.484
"P22897",1.60635,1.00698,1.60635,2.26742,3,1,18,49,102,72,0.65728021978022,0.912087912087912,1.887,1456,"Yes","No",4,56.5455575766703,"Yes","No",0.814,0.482,0.332
"P22914",0.63754,0.9541,0.9541,0.97926,1,1,5,10,41,28,0.769662921348315,0.544943820224719,1.227,178,"Yes","No",7,54.6403006395506,"Yes","No",0.924,0.619,0.305
"P23025",0.01475,0.81982,0.81982,0.83457,0,1,1,8,21,20,0,0.340659340659341,1.042,273,"Yes","No",9,94.3627952149451,"Yes","No",0.901,0.81,0.091
"P23109",0.9276,0.71037,0.9276,1.13651,1,5,5,6,141,98,0.449799196787149,0.232931726907631,1.814,780,"Yes","No",4,53.4020709438487,"Yes","No",0.841,0.386,0.455
"P23141",1.13965,1.01174,1.13965,1.84813,1,1,8,72,102,43,0.617283950617284,0.708994708994709,1.383,567,"Yes","No",6,44.8749147760423,"Yes","No",0.816,0.224,0.592
"P23193",0.14898,0.71528,0.71528,0.86426,0,1,1,1,45,13,0,0.445182724252492,0.775,301,"Yes","No",0,79.4107166456811,"No","No",0.127,0.043,0.084
"P23219",0.92155,1.17771,1.17771,1.66916,1,3,5,163,125,51,0.651085141903172,0.163606010016695,1.588,599,"Yes","No",6,49.4973462399165,"Yes","No",0.858,0.104,0.754
"P23229",1.01895,1.07218,1.07218,1.78458,3,1,7,85,71,51,0.749557522123894,0.579646017699115,1.449,1130,"Yes","Yes",14,62.5518539518761,"Yes","No",0.935,0.732,0.203
"P23258",0.04927,0.60732,0.60732,0.65659,0,1,1,38,65,27,0,0.157427937915743,1.226,451,"Yes","No",15,47.0629514299468,"Yes","Yes",0.923,0.856,0.0670000000000001
"P23276",1.34231,0.7479,1.34231,1.48985,1,1,3,30,150,26,0.277322404371585,0.538251366120219,1.552,732,"Yes","No",9,55.0100218583497,"No","No",0.266,0.722,-0.456
"P23280",2.04056,1.61896,2.04056,2.0694,4,6,7,30,82,67,0.162337662337662,0.107142857142857,2.511,308,"Yes","Yes",5,57.0556248021299,"No","No",0.144,0,0.144
"P23284",0.82584,1.50152,1.50152,1.67883,1,2,3,65,41,35,0.643518518518518,0.226851851851852,1.744,216,"Yes","No",7,57.8102047364352,"Yes","No",0.908,0.675,0.233
"P23352",0.84185,0.07465,0.84185,0.87908,1,0,4,8,47,29,0.860294117647059,0,1.095,680,"Yes","Yes",29,72.5743323422588,"Yes","No",0.964,0.918,0.0459999999999999
"P23368",0.85544,0.83584,0.85544,0.98869,1,1,4,43,65,27,0.525684931506849,0.654109589041096,1.298,584,"Yes","No",4,47.7072081197466,"Yes","No",0.766,0.323,0.443
"P23378",1.87048,2.05869,2.05869,2.14858,3,4,17,186,209,88,0.765686274509804,0.619607843137255,2.845,1020,"Yes","No",143,41.2526989059726,"Yes","No",0.945,0.936,0.0089999999999999
"P23381",0.9685,1.07462,1.07462,1.27875,5,1,5,27,83,68,0.339702760084926,0.40552016985138,1.399,471,"Yes","No",9,52.099546841656,"Yes","Yes",0.9,0.564,0.336
"P23396",0.33783,0.88233,0.88233,1.22016,0,1,1,19,27,24,0,0.238683127572016,0.995,243,"Yes","No",0,76.034192308642,"Yes","Yes",0.749,0.15,0.599
"P23415",0.65215,0.80503,0.80503,0.91626,1,1,3,4,76,25,0.148796498905908,0.641137855579869,0.938,457,"Yes","No",47,71.9035787975492,"Yes","No",0.987,0.974,0.013
"P23416",0.16569,0.80306,0.80306,0.90572,0,1,2,4,61,25,0,0.623893805309734,0.937,452,"Yes","No",14,71.4674989370354,"Yes","No",0.953,0.63,0.323
"P23434",0.02184,0.6151,0.6151,0.63694,0,1,1,1,31,24,0,0.15606936416185,0.743,173,"Yes","No",5,79.9524349769711,"Yes","No",0.8,0.902,-0.102
"P23435",0.90003,0.04556,0.90003,0.94559,1,0,1,5,45,17,0.616580310880829,0,0.984,193,"Yes","No",0,73.8031684301036,"No","No",0.217,0.371,-0.154
"P23443",0.76769,0.76019,0.76769,0.90282,3,1,2,40,55,31,0.180952380952381,0.674285714285714,1.472,525,"Yes","No",0,80.9836141648952,"Yes","No",0.803,0.177,0.626
"P23458",0.86517,0.76681,0.86517,0.91708,1,1,5,25,102,27,0.322357019064125,0.422876949740035,1.108,1154,"Yes","No",11,55.4451750247712,"Yes","No",0.904,0.764,0.14
"P23467",0.75029,0.72309,0.75029,0.89328,1,1,8,29,54,32,0.902353530295443,0.215322984476715,1.478,1997,"Yes","No",15,57.7551098687071,"Yes","No",0.876,0.68,0.196
"P23468",0.72959,0.67341,0.72959,0.83324,1,1,12,22,61,33,0.910041841004184,0.167364016736402,1.348,1912,"Yes","No",12,55.8333757769571,"Yes","No",0.898,0.579,0.319
"P23469",0.68705,0.64946,0.68705,0.89939,1,1,3,8,57,31,0.745714285714286,0.465714285714286,1.08,700,"Yes","No",3,60.0243918747943,"No","No",0.132,0.427,-0.295
"P23470",2.34193,1.72039,2.34193,2.37191,5,9,12,30,82,62,0.862283737024221,0.779930795847751,2.574,1445,"Yes","Yes",5,73.3827638429578,"Yes","No",0.807,0.348,0.459
"P23510",0.81266,0,0.81266,0.81266,1,0,1,2,43,17,0.530054644808743,0,1.026,183,"Yes","No",1,80.7244253143716,"Yes","No",0.763,0.097,0.666
"P23526",0.74312,0.65392,0.74312,0.96814,1,1,4,10,66,29,0.5,0.222222222222222,1.22,432,"Yes","No",12,44.8978786935509,"Yes","Yes",0.946,0.666,0.28
"P23528",0.74415,0.08813,0.74415,0.83228,1,0,1,3,38,25,0.228915662650602,0,0.92,166,"Yes","No",0,57.2453045160241,"Yes","No",0.704,0.161,0.543
"P23560",0.13862,0.90429,0.90429,1.04291,0,1,2,23,36,29,0,0.267206477732793,1.316,247,"Yes","No",3,92.6944255157895,"Yes","No",0.816,0.453,0.363
"P23634",0.83626,0.8148,0.83626,1.18416,1,1,10,27,131,30,0.485898468976632,0.837228041901692,1.623,1241,"Yes","No",0,67.5913708529508,"No","No",0.152,0.369,-0.217
"P23677",0.68902,0.7874,0.7874,0.96747,1,1,2,2,37,24,0.856832971800434,0.464208242950108,1.075,461,"Yes","No",0,80.7327534840391,"No","No",0.127,0.148,-0.021
"P23743",0.77494,1.2158,1.2158,1.91059,1,3,6,56,104,42,0.680272108843537,0.454421768707483,1.399,735,"Yes","No",6,54.5762809519973,"No","No",0.142,0.485,-0.343
"P23786",0.87317,1.10593,1.10593,1.41235,5,5,10,31,169,95,0.711246200607903,0.513677811550152,1.478,658,"Yes","No",36,43.9139047009909,"Yes","No",0.982,0.961,0.021
"P23919",0.82145,0.81386,0.82145,0.84547,1,1,3,21,55,31,0.627358490566038,0.55188679245283,1.193,212,"Yes","No",5,49.5388348743208,"Yes","Yes",0.818,0.472,0.346
"P23921",0.85583,0.84217,0.85583,0.98822,1,1,4,24,94,31,0.277777777777778,0.79040404040404,1.137,792,"Yes","No",3,44.0315927533283,"Yes","Yes",0.793,0.675,0.118
"P23946",0.67671,0.92091,0.92091,1.38057,1,1,5,11,85,34,0.222672064777328,0.538461538461538,1.842,247,"Yes","No",3,55.3515704938462,"Yes","No",0.741,0.375,0.366
"P23975",1.44613,0.93038,1.44613,1.59446,2,3,8,308,175,61,0.147487844408428,0.461912479740681,2.348,617,"Yes","No",8,49.3812316667034,"Yes","No",0.943,0.446,0.497
"P24043",1.79279,1.2116,1.79279,2.84453,3,1,12,21,116,58,0.392696989109545,0.774823830877643,2.692,1400,"Yes","Yes",44,66.05620281362,"Yes","No",0.968,0.752,0.216
"P24046",0.65181,0.80135,0.80135,0.91387,1,1,3,4,64,25,0.208768267223382,0.592901878914405,0.935,479,"Yes","No",1,83.7950477728184,"Yes","No",0.764,0.326,0.438
"P24071",0.7947,0.64786,0.7947,0.96176,1,1,3,3,38,21,0.543554006968641,0.70383275261324,1.289,287,"Yes","No",3,76.8591128561185,"Yes","No",0.762,0.114,0.648
"P24158",0.86838,0.87709,0.87709,1.37942,1,1,6,10,86,35,0.23046875,0.52734375,1.351,256,"Yes","No",5,53.7982090647109,"Yes","No",0.76,0.19,0.57
"P24298",1.06739,1.63454,1.63454,1.69201,1,2,4,59,109,43,0.366935483870968,0.280241935483871,1.892,496,"Yes","No",12,46.8005243582823,"Yes","No",0.961,0.699,0.262
"P24347",0.65326,0.69359,0.69359,0.95909,1,1,4,63,72,28,0.616803278688525,0.60655737704918,1.099,488,"Yes","No",4,68.2693730736271,"Yes","No",0.757,0.585,0.172
"P24385",0.80202,0.92701,0.92701,0.92983,3,1,2,4,57,43,0.206779661016949,0.474576271186441,1,295,"Yes","No",0,61.7467926387458,"Yes","No",0.762,0.02,0.742
"P24386",1.03381,1.84314,1.84314,2.77034,3,4,11,85,138,109,0.701378254211332,0.427258805513017,2.196,653,"Yes","No",36,66.3311525750322,"Yes","No",0.965,0.951,0.014
"P24387",1.34548,1.03074,1.34548,2.37622,1,1,4,39,90,42,0.770186335403727,0.46583850931677,1.671,322,"Yes","No",2,63.9468479576708,"Yes","No",0.723,0.22,0.503
"P24462",0.62724,0.83476,0.83476,0.92727,1,3,6,36,117,54,0.204771371769384,0.403578528827038,1.11,503,"Yes","No",6,49.3963180719284,"No","No",0.281,0.09,0.191
"P24468",0.09061,0.72544,0.72544,0.81605,0,1,1,5,24,14,0,0.681159420289855,0.91,414,"Yes","No",8,72.9143201209565,"Yes","No",0.962,0.783,0.179
"P24522",0.7776,0.62331,0.7776,0.82097,1,1,2,9,37,23,0.351515151515152,0.236363636363636,1.288,165,"Yes","No",0,66.2035496468485,"Yes","No",0.69,0.278,0.412
"P24534",0.94278,0,0.94278,0.94278,1,0,1,2,31,24,0.635555555555556,0,0.958,225,"Yes","No",1,72.7032364948444,"Yes","Yes",0.812,0.257,0.555
"P24557",0.09506,0.64073,0.64073,0.70958,0,3,3,21,118,48,0,0.191369606003752,1.148,533,"Yes","No",20,49.4099678422814,"Yes","No",0.863,0.959,-0.096
"P24593",0.65046,0.03865,0.65046,0.68911,1,0,1,1,27,13,0.297794117647059,0,0.868,272,"Yes","No",0,94.9473410984559,"Yes","No",0.767,0.112,0.655
"P24666",0.94976,0.24565,0.94976,1.19541,3,0,2,38,51,35,0.0696202531645569,0,1.18,158,"Yes","No",2,54.0060811803797,"Yes","No",0.805,0.799,0.00600000000000001
"P24723",0.76011,0.9661,0.9661,1.16592,3,1,8,44,59,33,0.525622254758419,0.884333821376281,1.443,683,"Yes","No",2,60.3913645974026,"Yes","No",0.859,0.252,0.607
"P24752",0.79828,0.71767,0.79828,1.51595,1,1,3,172,86,39,0.210772833723653,0.320843091334895,1.594,427,"Yes","No",56,49.52427801874,"Yes","No",0.98,0.917,0.0629999999999999
"P24821",0.76688,0.63988,0.76688,0.87338,1,1,6,4,50,28,0.940481599273058,0.0068150840527033,1.017,2201,"Yes","No",71,64.7141899326252,"Yes","No",0.904,0.887,0.017
"P24855",0.81053,0.11235,0.81053,0.92288,1,0,1,24,36,32,0.0886524822695035,0,1.155,282,"Yes","No",9,47.3199245049645,"Yes","No",0.906,0.65,0.256
"P24863",0.6672,0.16222,0.6672,0.82942,3,0,1,9,57,43,0.15547703180212,0,0.989,283,"Yes","No",0,57.9805406654064,"No","No",0.064,0.131,-0.067
"P24864",0.18065,0.77638,0.77638,0.95703,0,1,1,5,68,29,0,0.121951219512195,0.846,410,"Yes","No",4,71.2300573839171,"Yes","No",0.816,0.637,0.179
"P24903",0.11911,0.68923,0.68923,0.80143,0,3,2,26,113,55,0,0.209775967413442,1.097,491,"Yes","No",10,46.3379647758248,"No","No",0.177,0.363,-0.186
"P24928",1.52375,1.12758,1.52375,2.49403,2,3,14,58,168,63,0.579187817258883,0.872081218274112,2.137,1970,"Yes","No",0,65.8215299022244,"Yes","NT",0.826,0.096,0.73
"P24941",0.6971,0.6681,0.6971,0.74591,1,1,2,2,37,27,0.73489932885906,0.73489932885906,1.146,298,"Yes","No",0,53.5595609121477,"Yes","Yes",0.84,0.266,0.574
"P25090",0.63684,0.04491,0.63684,0.68175,1,0,1,1,60,21,0.319088319088319,0,0.648,351,"Yes","No",2,62.4631379077379,"No","No",0.143,0.378,-0.235
"P25092",0.80904,0.78674,0.80904,0.91485,1,1,4,32,79,26,0.767008387698043,0.478098788443616,1.25,1073,"Yes","Yes",17,59.3706035813402,"Yes","No",0.915,0.92,-0.005
"P25098",0.93496,1.30452,1.30452,1.95427,1,1,6,45,100,34,0.821480406386067,0.608127721335268,1.535,689,"Yes","No",2,54.9625115359448,"Yes","No",0.859,0.346,0.513
"P25105",0,0.67486,0.67486,0.67486,0,1,1,1,53,22,0,0.494152046783626,0.972,342,"Yes","No",3,61.2445722424444,"No","No",0.159,0.159,0
"P25205",1.36774,1.10775,1.36774,1.73404,1,3,7,20,94,39,0.423267326732673,0.678217821782178,1.849,808,"Yes","No",3,68.7780467982055,"Yes","Yes",0.783,0.71,0.0730000000000001
"P25311",0.0783,0.64425,0.64425,0.72255,0,1,1,1,39,18,0,0.104026845637584,0.752,298,"Yes","No",2,64.3276229140268,"Yes","No",0.711,0.319,0.392
"P25325",1.03558,1.2399,1.2399,2.27548,3,1,4,113,88,62,0.606060606060606,0.575757575757576,1.678,297,"Yes","No",1,49.3479755732997,"Yes","No",0.788,0.339,0.449
"P25391",1.82827,1.02603,1.82827,2.01776,3,1,10,5,90,37,0.375284552845528,0.782764227642276,2.99,1400,"Yes","Yes",31,61.6301708254114,"Yes","No",0.947,0.977,-0.03
"P25398",0.76458,0.61741,0.76458,0.82332,1,1,2,12,26,26,0.386363636363636,0.166666666666667,1.2,132,"Yes","No",0,70.6268141233485,"No","Yes",0.15,0.125,0.025
"P25685",0.76682,0.77107,0.77107,0.86368,1,1,3,2,32,25,0.552941176470588,0.314705882352941,1.071,340,"Yes","No",0,76.7284726041471,"Yes","No",0.73,0.069,0.661
"P25705",1.10286,0.94367,1.10286,1.81677,3,5,7,30,109,70,0.379746835443038,0.341772151898734,1.381,553,"Yes","No",11,54.096058738528,"Yes","No",0.907,0.725,0.182
"P25774",0.81086,1.5709,1.5709,1.61956,1,3,4,44,53,49,0.758308157099698,0.0151057401812688,2.828,331,"Yes","Yes",4,51.2338972930997,"Yes","No",0.817,0.049,0.768
"P25786",0.68939,0.62478,0.68939,0.79359,1,1,2,23,59,23,0.136882129277566,0.505703422053232,0.953,263,"Yes","No",0,61.8246768854373,"No","Yes",0.073,0.355,-0.282
"P25787",0.71142,0.61765,0.71142,0.82856,1,1,2,23,52,26,0.153846153846154,0.435897435897436,0.993,234,"Yes","No",0,53.0148586880427,"No","Yes",0.102,0.29,-0.188
"P25788",0.71308,0.64095,0.71308,0.77007,1,1,2,22,55,27,0.149019607843137,0.474509803921569,0.983,255,"Yes","No",0,54.3127611315686,"No","Yes",0.057,0.313,-0.256
"P25789",0.69711,0.65314,0.69711,0.73535,1,1,2,15,55,27,0.134099616858238,0.494252873563218,0.968,261,"Yes","No",0,60.6604723229502,"No","Yes",0.05,0.437,-0.387
"P25874",0.68344,0.21433,0.68344,0.89777,1,0,1,3,26,20,0.11400651465798,0,0.74,307,"Yes","No",6,63.6709919395114,"Yes","No",0.854,0.035,0.819
"P25929",0.08882,0.71234,0.71234,0.80116,0,1,1,1,59,15,0,0.489583333333333,0.791,384,"Yes","No",2,71.4849446825156,"Yes","No",0.782,0.501,0.281
"P25942",0.65476,0.06601,0.65476,0.72077,1,0,1,1,16,10,0.465703971119134,0,0.755,277,"Yes","No",4,92.3999331812274,"Yes","No",0.742,0.489,0.253
"P26006",1.01272,0.94535,1.01272,1.7086,3,1,9,100,75,48,0.776403425309229,0.587059942911513,1.442,1051,"Yes","Yes",18,59.1863159770371,"Yes","No",0.941,0.92,0.0209999999999999
"P26010",0.88474,0.88713,0.88713,1.11971,1,1,5,20,55,31,0.817042606516291,0.684210526315789,1.09,798,"Yes","Yes",6,64.1115130534486,"No","No",0.145,0.133,0.012
"P26012",0.77803,0.9505,0.9505,1.68453,1,1,2,24,70,35,0.342002600780234,0.583875162548765,1.088,769,"Yes","Yes",2,73.6119724732718,"Yes","No",0.736,0.316,0.42
"P26022",0.66767,0.62515,0.66767,0.76549,1,1,3,13,66,24,0.556430446194226,0.139107611548556,1.25,381,"Yes","No",4,66.1860581084252,"Yes","No",0.754,0.525,0.229
"P26038",0.79239,0.05381,0.79239,0.79239,5,0,3,12,86,58,0.147313691507799,0,1.196,577,"Yes","No",16,65.2059954060451,"Yes","No",0.937,0.853,0.0840000000000001
"P26045",0.75156,0.73879,0.75156,0.99314,1,1,5,8,108,30,0.810514786418401,0.350492880613362,1.71,913,"Yes","No",3,72.9252157290252,"Yes","No",0.745,0.369,0.376
"P26196",0.89905,1.19255,1.19255,2.07214,1,3,5,32,110,75,0.699792960662526,0.194616977225673,1.501,483,"Yes","No",11,60.2791099535404,"Yes","Yes",0.907,0.619,0.288
"P26358",1.17879,1.74018,1.74018,2.89699,3,5,18,77,177,94,0.804455445544555,0.718440594059406,2.026,1616,"Yes","No",48,68.186134377375,"Yes","Yes",0.95,0.596,0.354
"P26368",0.90056,0.87845,0.90056,0.98733,1,1,7,16,52,27,0.793684210526316,0.581052631578947,1.268,475,"Yes","No",8,78.2147362209895,"Yes","Yes",0.898,0.621,0.277
"P26373",0.71265,0.06766,0.71265,0.76446,1,0,2,10,22,17,0.360189573459716,0,1.002,211,"Yes","No",6,94.7877498230332,"Yes","Yes",0.873,0.842,0.031
"P26374",0.90619,1.84285,1.84285,2.74904,3,4,10,102,142,115,0.701219512195122,0.426829268292683,2.192,656,"Yes","No",8,67.778904745811,"Yes","No",0.844,0.737,0.107
"P26378",1.31412,1.23351,1.31412,2.54763,1,1,4,3,53,40,0.78961038961039,0.522077922077922,1.327,385,"Yes","No",1,84.636683564961,"No","No",0.212,0.114,0.098
"P26439",0.85899,0.99483,0.99483,1.5454,1,1,3,14,83,42,0.57258064516129,0.14247311827957,1.352,372,"Yes","No",23,48.5877304430108,"Yes","No",0.985,0.929,0.0559999999999999
"P26440",0.66246,0.84256,0.84256,0.99744,1,1,2,2,60,25,0.223004694835681,0.403755868544601,1.347,426,"Yes","No",49,51.0546944977136,"Yes","No",0.985,0.933,0.0519999999999999
"P26441",0.87435,0.99322,0.99322,1.07454,1,1,2,39,57,22,0.395,0.21,1.302,200,"Yes","No",3,64.0877826225,"Yes","No",0.867,0.384,0.483
"P26572",0.69152,0.69758,0.69758,0.85906,1,1,4,23,66,30,0.539325842696629,0.319101123595506,1.102,445,"Yes","No",4,60.0921421352045,"No","No",0.138,0.322,-0.184
"P26599",0.94265,0.22033,0.94265,1.02262,1,0,4,64,45,25,0.818671454219031,0,1.731,531,"Yes","No",2,72.2144311425989,"Yes","No",0.739,0.141,0.598
"P26639",0.82459,0.89569,0.89569,1.68726,3,1,9,34,78,49,0.86030428769018,0.634854771784232,1.183,723,"Yes","No",11,53.697409234166,"Yes","Yes",0.878,0.844,0.034
"P26640",0.9699,1.12928,1.12928,1.42874,3,3,16,58,160,56,0.89873417721519,0.703322784810127,1.717,1264,"Yes","No",29,50.2449187790506,"Yes","Yes",0.99,0.966,0.024
"P26641",1.33904,0.81045,1.33904,1.33904,2,1,2,62,50,51,0.736842105263158,0.139588100686499,1.538,437,"Yes","No",0,61.7683097583295,"No","Yes",0.109,0.07,0.039
"P26885",0.76065,0.90027,0.90027,0.9206,1,1,2,1,44,25,0.380281690140845,0.105633802816901,1.157,142,"Yes","No",1,77.1452914738732,"No","No",0.105,0.179,-0.074
"P26927",1.76056,1.94582,1.94582,1.97463,2,3,7,40,79,39,0.717299578059072,0.859353023909986,2.097,711,"Yes","Yes",0,55.5045326444866,"Yes","No",0.884,0.175,0.709
