"gene","Delta_2RF","euclidean_dist","Gn","Gc","Gmax","Gsum","N_term_thread","C_term_thread","ENT.ID","num_zipper_nc","num_loop_contacting_res","num_cross_nearest_neighbors","min_N_prot_depth_left","min_C_prot_depth_right","Travatos_G","Length","Entanglement","Cov_Entanglement","Total_Mutations_n","mean_SASA","disease","Essential","gene_ctrl","Gn_ctrl","Gc_ctrl","Gmax_ctrl","Gsum_ctrl","N_term_thread_ctrl","C_term_thread_ctrl","ENT.ID_ctrl","num_zipper_nc_ctrl","num_loop_contacting_res_ctrl","num_cross_nearest_neighbors_ctrl","min_N_prot_depth_left_ctrl","min_C_prot_depth_right_ctrl","Travatos_G_ctrl","Length_ctrl","Entanglement_ctrl","Cov_Entanglement_ctrl","Total_Mutations_n_ctrl","mean_SASA_ctrl","disease_ctrl","Essential_ctrl"
"P06730",0.629,0.103905230196374,0.715,0.81566,0.81566,0.87289,1,1,3,35,48,24,0.511520737327189,0.235023041474654,1.235,217,"Yes","No",0,67.1970240612903,"Yes","Yes","Q9Y255",0,0,0,0,0,0,0,0,0,0,0,0,0,219,"No","No",1,68.7713407227854,"No","Yes"
"Q15466",0.629,0.0348615501808909,0.91929,0.01987,0.91929,0.93916,1,0,1,113,15,20,0.1789883,0,1.233,257,"Yes","No",4,69.2613628998677,"Yes","No","Q9BYG7",0,0,0,0,0,0,0,0,0,0,0,0,0,248,"No","No",4,69.6662975660484,"No","No"
"O95715",0.628,0.0939201045048438,0.64992,0.66209,0.66209,0.6954,1,1,2,4,22,16,0.459459459459459,0.243243243243243,0.918,111,"Yes","No",0,88.7323990587387,"Yes","No","Q96LR4",0,0,0,0,0,0,0,0,0,0,0,0,0,140,"No","No",0,89.524205615,"No","No"
"O15460",0.628,0.154796395635503,0.79404,1.48218,1.48218,1.49326,1,3,3,34,73,54,0.841121495327103,0.0635514018691588,1.945,535,"Yes","Yes",6,59.7332268782654,"Yes","No","Q9H069",0,0,0,0,0,0,0,0,0,0,0,0,0,523,"No","No",6,62.2760915681262,"No","No"
"O96014",0.628,0.10493198397628,0.62228,0.70243,0.70243,0.92991,1,1,3,8,55,24,0.0790960451977401,0.361581920903955,0.985,354,"Yes","No",2,60.115982609661,"Yes","No","Q5VWP2",0,0,0,0,0,0,0,0,0,0,0,0,0,391,"No","No",2,59.8471678313555,"No","No"
"Q9GZP0",0.628,0.0408925858880569,0.77417,0.93332,0.93332,1.06053,1,1,3,17,51,23,0.2459459,0.5594595,1.134,370,"Yes","No",1,91.6657759190811,"Yes","No","P53367",0,0,0,0,0,0,0,0,0,0,0,0,0,373,"No","No",1,90.9922915664504,"No","No"
"P19086",0.627,0.220919206655103,0.64766,0.7417,0.7417,0.77629,1,1,3,18,47,27,0.104225352112676,0.498591549295775,1.242,355,"Yes","No",0,55.4946746181859,"Yes","No","Q8WXK3",0,0,0,0,0,0,0,0,0,0,0,0,0,278,"No","No",0,56.2883233460288,"No","No"
"Q8N474",0.627,0.0717119443421518,0.67777,0.01903,0.67777,0.68708,1,0,2,7,36,22,0.6624204,0,0.961,314,"Yes","No",1,74.9965995271656,"Yes","No","Q15293",0,0,0,0,0,0,0,0,0,0,0,0,0,331,"No","No",2,74.5036040096677,"No","No"
"Q9BQ87",0.627,0.321871265904296,0.61354,0,0.61354,0.61354,1,0,1,1,29,21,0.3544061,0,0.812,522,"Yes","No",4,57.0075751238353,"Yes","No","Q0VAA2",0,0,0,0,0,0,0,0,0,0,0,0,0,488,"No","No",3,62.1261307823156,"No","No"
"P23443",0.626,0.0833051184357122,0.76769,0.76019,0.76769,0.90282,3,1,2,40,55,31,0.180952380952381,0.674285714285714,1.472,525,"Yes","No",0,80.9836141648952,"Yes","No","Q6P597",0,0,0,0,0,0,0,0,0,0,0,0,0,504,"No","No",1,81.6268977019643,"No","No"
"Q12800",0.626,0.0696056724176897,0.76338,0.83062,0.83062,1.02149,1,1,6,4,55,23,0.9143426,0.6494024,1.228,502,"Yes","No",0,79.1887832808167,"Yes","No","Q9UJ41",0,0,0,0,0,0,0,0,0,0,0,0,0,491,"No","No",1,79.918555774664,"No","No"
"P04899",0.626,0.379314308782181,0.63044,0.01837,0.63044,0.64881,1,0,1,20,44,23,0.104225352112676,0,1.234,355,"Yes","No",4,52.8888110104225,"Yes","No","Q5JWF8",0,0,0,0,0,0,0,0,0,0,0,0,0,245,"No","No",4,56.6071000385959,"No","No"
"P09486",0.626,0.0723181127058099,0.6803,0.7242,0.7242,0.72578,1,1,2,5,46,18,0.366336633663366,0.128712871287129,0.942,303,"Yes","No",3,74.9547446525083,"Yes","No","Q9H8S5",0,0,0,0,0,0,0,0,0,0,0,0,0,307,"No","No",4,74.0192027223453,"No","No"
"P15880",0.626,0.150491927662513,0.07689,0.80631,0.80631,0.8832,0,1,1,7,55,15,0,0.242320819112628,0.903,293,"Yes","No",0,76.9590025274403,"Yes","Yes","Q99633",0,0,0,0,0,0,0,0,0,0,0,0,0,342,"No","No",0,77.9942824102339,"No","Yes"
"P42677",0.626,0.225407739927753,0.68303,0,0.68303,0.68303,1,0,1,1,13,20,0.3928571,0,0.696,84,"Yes","No",0,85.3314140847619,"Yes","NT","O15263",0,0,0,0,0,0,0,0,0,0,0,0,0,64,"No","No",1,88.9272110125,"No","NT"
"Q96PD4",0.626,0.062134181887978,0.1641,1.00191,1.00191,1.16601,0,1,1,13,28,14,0,0.08588957,1.276,163,"Yes","No",4,93.5056178398773,"Yes","No","O15304",0,0,0,0,0,0,0,0,0,0,0,0,0,175,"No","No",3,93.0554908394286,"No","No"
"Q9H0D6",0.626,0.157462228532141,0.91066,1.08687,1.08687,1.45595,1,1,8,67,117,30,0.5726316,0.6810526,1.627,950,"Yes","No",1,70.0266044011958,"Yes","Yes","Q9NV70",0,0,0,0,0,0,0,0,0,0,0,0,0,894,"No","No",1,70.2369983011477,"No","Yes"
"O43929",0.625,0.219777374777763,0.74898,0.70808,0.74898,0.80757,1,1,4,9,46,24,0.747706422018349,0.564220183486238,1.169,436,"Yes","No",7,57.5285179059633,"Yes","No","Q5SWL8",0,0,0,0,0,0,0,0,0,0,0,0,0,479,"No","No",11,56.8654177176827,"No","No"
"P56703",0.625,0.11875049605549,0.64715,0.74807,0.74807,0.77927,1,1,2,9,55,24,0.07605634,0.2253521,0.967,355,"Yes","No",1,61.3192129056507,"Yes","No","Q5JTD7",0,0,0,0,0,0,0,0,0,0,0,0,0,316,"No","No",0,61.5168943653481,"No","No"
"Q14642",0.625,0.580593687219014,0.91869,1.2598,1.2598,2.12546,1,1,6,11,62,47,0.788835,0.1674757,1.349,412,"Yes","No",0,48.8748145978884,"Yes","No","Q9NZD2",0,0,0,0,0,0,0,0,0,0,0,0,0,209,"No","No",0,50.8178098231579,"No","No"
"Q6UWY0",0.625,0.561910746159418,1.10277,0.69986,1.10277,1.71137,3,3,5,107,142,73,0.07649254,0.4869403,1.931,536,"Yes","No",5,48.4162025676157,"Yes","No","Q8TDL5",0,0,0,0,0,0,0,0,0,0,0,0,0,484,"No","No",14,54.5159931000413,"No","No"
"Q96PZ0",0.625,0.290242017550448,1.86229,1.54541,1.86229,2.97197,2,2,7,51,111,73,0.892587,0.5355522,2.282,661,"Yes","No",6,63.4361901678759,"Yes","No","A6NGR9",0,0,0,0,0,0,0,0,0,0,0,0,0,719,"No","No",11,61.9823521026008,"No","No"
"O75116",0.624,0.574600682775594,0.97274,1.07763,1.07763,1.43949,1,1,6,43,55,31,0.834293948126801,0.878962536023055,1.784,1388,"Yes","No",5,81.484226468487,"Yes","No","Q05481",0,0,0,0,0,0,0,0,0,0,0,0,0,1191,"No","No",8,82.9059447133669,"No","No"
"P15309",0.624,0.273242329636807,0.68365,0.65586,0.68365,1.16224,1,1,4,26,76,32,0.272020725388601,0.471502590673575,1.165,386,"Yes","No",2,57.1806054006114,"Yes","No","Q9H469",0,0,0,0,0,0,0,0,0,0,0,0,0,300,"No","No",0,58.7320752002867,"No","No"
"Q08380",0.624,0.349831604599451,0.70416,1.28517,1.28517,1.98933,1,1,3,71,42,31,0.08205128,0.7982906,1.715,585,"Yes","No",7,57.959923517788,"Yes","No","Q8N531",0,0,0,0,0,0,0,0,0,0,0,0,0,539,"No","No",8,63.380504564705,"No","No"
"Q8IYI6",0.623,0.177023912964843,0.06887,0.67726,0.67726,0.74613,0,1,1,1,37,21,0,0.64,0.751,725,"Yes","No",4,72.0157435577186,"Yes","No","A4D1P6",0,0,0,0,0,0,0,0,0,0,0,0,0,747,"No","No",5,74.7042642612878,"No","No"
"Q96RU8",0.623,0.0587930128872662,0.11757,0.76066,0.76066,0.87823,0,1,1,5,41,27,0,0.5725806,1.009,372,"Yes","No",1,70.5769909454839,"Yes","No","Q6PF05",0,0,0,0,0,0,0,0,0,0,0,0,0,361,"No","No",2,70.2036818463989,"No","No"
"Q9H6E4",0.623,0.0675304534690321,0.04902,0.67072,0.67072,0.71974,0,1,1,6,49,20,0,0.5327511,0.852,229,"Yes","No",1,74.0719677306113,"Yes","No","P49427",0,0,0,0,0,0,0,0,0,0,0,0,0,236,"No","No",0,74.8543851618898,"No","No"
"Q9UMX1",0.623,0.0600998430716717,0.32287,0.98624,0.98624,1.23813,0,1,3,25,61,30,0,0.5867769,1.17,484,"Yes","No",7,63.4103455509959,"Yes","No","Q9ULV8",0,0,0,0,0,0,0,0,0,0,0,0,0,474,"No","No",7,64.3050443119409,"No","No"
"Q8IWG1",0.622,0.280090704724994,0.96957,0.82767,0.96957,1.18715,3,1,4,17,56,41,0.5465769,0.1414141,1.159,891,"Yes","No",7,81.4073049163659,"Yes","No","Q86UE3",0,0,0,0,0,0,0,0,0,0,0,0,0,836,"No","No",6,85.2696408425981,"No","No"
"Q8TAS1",0.622,0.618413183138108,0.98253,0.78496,0.98253,1.02168,1,1,3,15,38,29,0.7661098,0.7374702,1.312,419,"Yes","No",1,51.0874530237518,"Yes","No","P46439",0,0,0,0,0,0,0,0,0,0,0,0,0,218,"No","No",6,53.1261653279358,"No","No"
"Q9UJ68",0.622,0.0554441155568805,1.53775,2.07102,2.07102,2.07903,2,2,2,68,51,43,0.293617,0.1361702,2.582,235,"Yes","No",3,60.2778841677872,"Yes","No","P16562",0,0,0,0,0,0,0,0,0,0,0,0,0,243,"No","Yes",2,59.8805920664198,"No","No"
"P50750",0.621,0.0165320023190039,0.7029,0.7203,0.7203,0.78647,1,1,2,21,38,33,0.6586022,0.7258065,1.124,372,"Yes","No",1,62.1922483266398,"Yes","Yes","Q9UNM6",0,0,0,0,0,0,0,0,0,0,0,0,0,376,"No","No",1,61.9877866606702,"No","Yes"
"P51589",0.621,0.871586497519617,0.15002,0.69963,0.69963,0.77102,0,3,2,22,111,56,0,0.2031873,1.05,502,"Yes","No",1,48.0580874384622,"Yes","No","Q8N461",0,0,0,0,0,0,0,0,0,0,0,0,0,479,"No","No",1,62.6860540118914,"No","No"
"P62191",0.621,0.091373950586618,0.69148,0.8985,0.8985,0.92918,1,1,2,2,42,22,0.5090909,0.2545455,1.144,440,"Yes","No",1,76.4869209157409,"Yes","Yes","O75478",0,0,0,0,0,0,0,0,0,0,0,0,0,443,"No","No",0,77.8189386416253,"No","Yes"
"Q16667",0.621,0.0655983457133841,0.86215,0.68528,0.86215,1.06191,1,1,2,2,47,30,0.3584906,0.3490566,1.151,212,"Yes","No",0,58.9517599183491,"Yes","No","Q15631",0,0,0,0,0,0,0,0,0,0,0,0,0,228,"No","No",0,58.146084754693,"No","No"
"P08476",0.62,0.0857606402966809,0.78727,1.01861,1.01861,1.10385,1,1,4,22,62,21,0.413145539906103,0.436619718309859,1.197,426,"Yes","No",0,77.3521204710376,"Yes","No","Q9UPV7",0,0,0,0,0,0,0,0,0,0,0,0,0,400,"No","No",1,77.444215221025,"No","No"
"Q7Z553",0.62,0.334992430211542,0.66214,0.96219,0.96219,1.0334,1,1,5,18,59,30,0.8797071,0.790795,1.316,956,"Yes","No",0,60.3557184436569,"Yes","No","A4D1F6",0,0,0,0,0,0,0,0,0,0,0,0,0,860,"No","No",4,61.8220190084047,"No","No"
"Q9BUP3",0.62,0.149175752629334,0.67641,0.07482,0.67641,0.75123,1,0,1,24,24,25,0.08264463,0,1.125,242,"Yes","No",1,54.7577881440083,"Yes","No","Q86TA1",0,0,0,0,0,0,0,0,0,0,0,0,0,216,"No","No",0,56.8140210079907,"No","No"
"P01215",0.619,0.0549868044643839,0.0908,0.90231,0.90231,0.99311,0,1,1,4,22,17,0,0.120689655172414,1.141,116,"Yes","No",0,89.9011227112069,"Yes","No","Q6B9Z1",0,0,0,0,0,0,0,0,0,0,0,0,0,124,"No","No",1,90.2799866143226,"No","No"
"P05198",0.619,0.167589644272959,0.84358,0.76944,0.84358,0.98825,1,1,2,2,31,19,0.619047619047619,0.73015873015873,1.194,315,"Yes","No",1,71.6365831546667,"Yes","Yes","Q12792",0,0,0,0,0,0,0,0,0,0,0,0,0,350,"No","No",0,69.4782284958171,"No","Yes"
"P34897",0.619,0.367710539079062,0.77609,1.2096,1.2096,1.55172,1,2,5,79,110,40,0.3214286,0.3492063,1.854,504,"Yes","No",10,54.1860207760754,"Yes","No","Q5VTA0",0,0,0,0,0,0,0,0,0,0,0,0,0,474,"No","No",13,59.7680265035401,"No","No"
"P68366",0.619,0.822736839540432,0.66469,0.62921,0.66469,0.80594,1,1,2,57,71,27,0.3816964,0.1517857,1.378,448,"Yes","No",6,43.4272220154196,"Yes","No","Q9UBQ0",0,0,0,0,0,0,0,0,0,0,0,0,0,182,"No","No",0,47.133408728022,"No","No"
"Q96AX1",0.619,0.909353460085157,1.08701,0.8757,1.08701,1.6693,1,1,3,35,121,46,0.3959732,0.03020134,1.455,596,"Yes","No",7,49.6468408848423,"Yes","No","Q16537",0,0,0,0,0,0,0,0,0,0,0,0,0,467,"No","No",0,62.6555421345953,"No","No"
"O43143",0.618,0.432372090755756,0.72175,0.96274,0.96274,1.3656,1,3,8,11,88,39,0.881761006289308,0.636477987421384,1.243,795,"Yes","No",0,57.5554017023094,"Yes","Yes","O00471",0,0,0,0,0,0,0,0,0,0,0,0,0,708,"No","No",0,63.5641645529661,"No","Yes"
"O75351",0.618,0.0837394564215648,0.81369,0.80367,0.81369,0.90601,1,1,3,18,59,28,0.815315315315315,0.380630630630631,1.707,444,"Yes","No",0,63.6036924363739,"Yes","No","Q8IV38",0,0,0,0,0,0,0,0,0,0,0,0,0,441,"No","No",0,65.0058413746712,"No","No"
"P31751",0.618,0.274356556010171,0.99257,0.89786,0.99257,1.34241,3,1,5,26,87,29,0.3243243,0.8170478,1.323,481,"Yes","No",3,59.5083256357588,"Yes","No","P21128",0,0,0,0,0,0,0,0,0,0,0,0,0,410,"No","No",3,62.6866387552098,"No","No"
"Q14019",0.618,0.0315363502434168,0.66203,0.09016,0.66203,0.75219,1,0,1,4,34,20,0.2042254,0,0.819,142,"Yes","No",0,60.9788992240141,"Yes","No","Q96B02",0,0,0,0,0,0,0,0,0,0,0,0,0,151,"No","No",0,61.2973959901987,"No","No"
"Q9NWZ3",0.618,0.16551194121908,0.68917,0.67894,0.68917,0.92939,1,1,2,16,63,26,0.03913043,0.4326087,1.137,460,"Yes","No",6,62.0196017237174,"Yes","No","Q96A09",0,0,0,0,0,0,0,0,0,0,0,0,0,425,"No","No",5,64.1320599313176,"No","No"
"Q9Y6I4",0.618,0.164555724218569,0.703,0.98841,0.98841,1.14438,1,1,4,54,54,24,0.8846154,0.2384615,1.367,520,"Yes","No",1,63.5216071541615,"Yes","No","Q9UJT9",0,0,0,0,0,0,0,0,0,0,0,0,0,491,"No","No",1,65.9294986191079,"No","No"
"Q96EZ8",0.617,0.311565137388162,0.88607,0.08393,0.88607,0.97,1,0,2,12,29,21,0.7922078,0,0.973,462,"Yes","No",0,91.0145404080087,"Yes","Yes","Q9H6D7",0,0,0,0,0,0,0,0,0,0,0,0,0,363,"No","No",3,91.7568725893664,"No","Yes"
"Q9NS87",0.617,0.676466409369284,0.79762,0.06395,0.79762,0.82956,1,0,3,33,55,32,0.1181556,0,1.31,1388,"Yes","No",14,92.8588415228098,"Yes","No","B1AJZ9",0,0,0,0,0,0,0,0,0,0,0,0,0,1412,"No","No",19,103.538895328067,"No","No"
"Q9NWV8",0.617,0.0595011967003169,0.70181,0.7598,0.7598,0.87476,1,1,2,36,55,28,0.2857143,0.3617021,1.248,329,"Yes","No",0,72.9427780145593,"Yes","No","P48059",0,0,0,0,0,0,0,0,0,0,0,0,0,325,"No","No",1,72.3129148742646,"No","No"
"P59998",0.616,0.0547803652540598,0.04781,0.63183,0.63183,0.67964,0,1,1,2,33,32,0,0.3154762,0.792,168,"Yes","No",0,65.5261532433333,"Yes","Yes","P61081",0,0,0,0,0,0,0,0,0,0,0,0,0,183,"No","No",0,66.1171379946994,"No","Yes"
"Q00341",0.616,1.29344019922291,0.40214,0.86377,0.86377,1.2618,0,1,7,3,45,22,0,0.8430599,0.957,1268,"Yes","No",6,77.6344993873675,"Yes","No","A8MXY4",0,0,0,0,0,0,0,0,0,0,0,0,0,864,"No","No",16,84.9563629895718,"No","No"
"Q02218",0.616,0.241120683781881,0.96007,0.87012,0.96007,1.53368,9,3,15,62,167,90,0.8817204,0.6402737,1.547,1023,"Yes","No",9,48.1518935654096,"Yes","No","Q9H2T7",0,0,0,0,0,0,0,0,0,0,0,0,0,1088,"No","No",12,49.5417074812169,"No","No"
"Q93088",0.616,0.643128706026739,1.03996,0.74135,1.03996,1.14626,1,1,3,21,61,21,0.1921182,0.2660099,1.368,406,"Yes","No",4,48.9989499346798,"Yes","No","Q5TA50",0,0,0,0,0,0,0,0,0,0,0,0,0,214,"No","No",6,54.7292013220561,"No","No"
"O14977",0.615,0.586257905853689,1.1212,0.85684,1.1212,1.28983,1,1,5,42,59,30,0.196428571428571,0.397321428571428,1.801,448,"Yes","No",0,53.7697198110089,"Yes","No","Q96FW1",0,0,0,0,0,0,0,0,0,0,0,0,0,271,"No","No",0,59.0263020025683,"No","No"
"Q86U70",0.615,0.146732216888484,0.21728,0.605,0.605,0.82228,0,1,1,1,51,26,0,0.5279805,0.735,411,"Yes","No",1,96.9665629678832,"Yes","No","Q9UC06",0,0,0,0,0,0,0,0,0,0,0,0,0,446,"No","No",0,95.2927361434978,"No","No"
"P31749",0.614,0.275072813965193,1.08684,0.89877,1.08684,1.35608,3,1,5,24,82,30,0.3208333,0.8166667,1.349,480,"Yes","No",5,60.3819581875625,"Yes","No","Q92552",0,0,0,0,0,0,0,0,0,0,0,0,0,414,"No","No",8,62.9517495538406,"No","No"
"P35226",0.614,0.0622361035146947,0.73797,0.67046,0.73797,0.94852,1,1,3,3,33,24,0.4079755,0.3128834,1.073,326,"Yes","No",0,89.8530209435583,"Yes","No","Q96I27",0,0,0,0,0,0,0,0,0,0,0,0,0,306,"No","No",0,90.3079472364052,"No","No"
"P62745",0.614,0.0424395975442698,0.62073,0.22099,0.62073,0.84172,1,0,1,23,48,24,0.04591837,0,1.224,196,"Yes","No",0,60.8770934271224,"Yes","No","Q9HAE3",0,0,0,0,0,0,0,0,0,0,0,0,0,211,"No","No",0,60.7798305779147,"No","No"
"Q86U86",0.613,1.82539257673825,1.1371,1.03569,1.1371,2.0982,3,1,9,49,68,50,0.7312019,0.3955003,1.593,1689,"Yes","No",0,79.9062882422333,"Yes","No","Q5T9S5",0,0,0,0,0,0,0,0,0,0,0,0,0,1454,"No","No",15,106.221589700138,"No","No"
"Q8NE62",0.613,1.09450793280087,1.04923,1.92526,1.92526,2.89451,3,4,13,126,169,74,0.5791246,0.2457912,2.177,594,"Yes","No",7,44.5246303049125,"Yes","No","O60810",0,0,0,0,0,0,0,0,0,0,0,0,0,478,"No","No",23,57.3044917732218,"No","No"
"Q96QU6",0.613,0.500989193065081,0.68102,1.34526,1.34526,1.36214,1,2,4,94,107,46,0.3752495,0.2814371,1.941,501,"Yes","No",6,58.7674071024551,"Yes","No","Q06828",0,0,0,0,0,0,0,0,0,0,0,0,0,376,"No","No",1,63.4640554453511,"No","No"
"P0DMV9",0.612,0.523507760473745,0.76676,0.23813,0.76676,0.87048,1,0,4,16,108,25,0.627145085803432,0,1.161,641,"Yes","No",3,49.6140661352574,"Yes","NT","A0A0G2JKD1",0,0,0,0,0,0,0,0,0,0,0,0,0,596,"No","No",0,57.8591193060805,"No","NT"
"P52789",0.612,0.425100554768983,1.93838,1.5163,1.93838,2.22749,4,2,8,122,164,57,0.7491821,0.5081788,2.319,917,"Yes","No",8,43.5799436934918,"Yes","No","Q8N8A2",0,0,0,0,0,0,0,0,0,0,0,0,0,993,"No","No",2,47.7983382813454,"No","No"
"Q99683",0.612,1.33308925116525,0.86596,0.75293,0.86596,0.92849,1,1,3,33,67,29,0.06841339,0.5371179,1.124,1374,"Yes","No",6,70.6603218948122,"Yes","No","Q9NYU2",0,0,0,0,0,0,0,0,0,0,0,0,0,1555,"No","No",10,50.1347330499061,"No","No"
"O43681",0.611,0.0876564474890498,1.18188,0.71165,1.18188,1.47468,3,1,4,26,53,54,0.120689655172414,0.706896551724138,1.515,348,"Yes","No",1,63.9076755022989,"Yes","Yes","Q15435",0,0,0,0,0,0,0,0,0,0,0,0,0,360,"No","No",0,65.0414202496333,"No","Yes"
"P58753",0.611,0.0697824677099613,0.88266,0.06962,0.88266,0.95228,1,0,1,22,40,28,0.39819,0,1.142,221,"Yes","No",4,77.1742998004525,"Yes","No","Q9BY27",0,0,0,0,0,0,0,0,0,0,0,0,0,220,"No","No",3,78.0723898984545,"No","No"
"Q15119",0.611,0.466578256869441,0.08148,0.69485,0.69485,0.77633,0,1,1,11,70,21,0,0.1891892,0.997,407,"Yes","No",1,56.120680337199,"Yes","No","P27348",0,0,0,0,0,0,0,0,0,0,0,0,0,245,"No","No",0,57.7605354750286,"No","No"
"Q99717",0.611,0.133388184982898,0.70814,1.07533,1.07533,1.72125,1,2,3,19,64,39,0.7634409,0.7376344,1.347,465,"Yes","No",0,70.3827149802581,"Yes","No","Q12933",0,0,0,0,0,0,0,0,0,0,0,0,0,501,"No","No",1,69.1237317802794,"No","No"
"Q14653",0.61,0.139527535350107,0.8196,0.81802,0.8196,1.18698,1,1,6,14,80,32,0.6885246,0.7494145,1.402,427,"Yes","No",13,64.0431646613817,"Yes","No","P11464",0,0,0,0,0,0,0,0,0,0,0,0,0,419,"No","No",14,66.2342776141575,"No","No"
"Q96GD3",0.61,0.0929601080133609,0.75467,0.98009,0.98009,1.05901,3,1,5,22,78,39,0.2636364,0.6681818,1.491,660,"Yes","No",1,87.0717284186364,"Yes","No","O94892",0,0,0,0,0,0,0,0,0,0,0,0,0,652,"No","No",3,86.9183683043712,"No","No"
"Q5HYI8",0.61,0.0448396706585332,0.64689,0.05567,0.64689,0.70256,1,0,1,29,38,21,0.03813559,0,1.218,236,"Yes","No",2,67.2324997800848,"Yes","No","P58499",0,0,0,0,0,0,0,0,0,0,0,0,0,235,"No","No",2,66.4793575989787,"No","No"
"Q9H0P0",0.61,0.326856442213232,0.70331,0.79489,0.79489,0.97463,1,1,2,24,62,31,0.2559524,0.05654762,1.214,336,"Yes","No",0,55.2069164388095,"Yes","No","P54108",0,0,0,0,0,0,0,0,0,0,0,0,0,245,"No","Yes",0,58.646645849902,"No","No"
"Q9Y5C1",0.61,0.116260111085569,0.35705,0.70753,0.70753,1.03878,0,1,2,3,47,26,0,0.03695652,1.486,460,"Yes","No",6,86.0689167302174,"Yes","No","Q8N988",0,0,0,0,0,0,0,0,0,0,0,0,0,423,"No","No",6,85.1846472041608,"No","No"
"P02775",0.609,0.0375989325421008,0.06944,0.72931,0.72931,0.79875,0,1,1,6,20,15,0,0.1796875,0.936,128,"Yes","No",0,98.7125036414062,"Yes","No","Q8IY31",0,0,0,0,0,0,0,0,0,0,0,0,0,132,"No","No",0,98.1085292727273,"No","No"
"Q13394",0.609,0.571188490234229,0.04348,0.73053,0.73053,0.77401,0,1,1,2,59,33,0,0.3593315,0.791,359,"Yes","No",3,49.899780064429,"Yes","No","P55273",0,0,0,0,0,0,0,0,0,0,0,0,0,166,"No","No",0,51.9938707662771,"No","No"
"Q92913",0.609,0.01796180698131,0.94644,0.79036,0.94644,1.06946,3,1,4,19,44,27,0.5061224,0.2122449,1.092,245,"Yes","No",6,84.8401641140327,"Yes","No","Q2KHN1",0,0,0,0,0,0,0,0,0,0,0,0,0,245,"No","No",6,84.5378803922041,"No","No"
"Q99731",0.609,0.0378988706633634,0.10506,0.67436,0.67436,0.77942,0,1,1,7,19,14,0,0.2755102,0.947,98,"Yes","No",0,90.6032883828571,"Yes","No","Q7Z4G1",0,0,0,0,0,0,0,0,0,0,0,0,0,85,"No","No",0,90.7786453835294,"No","No"
"Q9NTK5",0.609,0.478301557223828,0.70673,1.06588,1.06588,1.77261,1,1,4,87,64,44,0.8712121,0.7727273,1.393,396,"Yes","No",1,56.1251772616162,"Yes","No","P31946",0,0,0,0,0,0,0,0,0,0,0,0,0,246,"No","No",0,59.8878090874228,"No","No"
"Q9UET6",0.609,0.190014374059401,0.86515,0.75404,0.86515,0.88267,1,1,3,21,53,26,0.5075988,0.4072948,1.185,329,"Yes","No",10,66.2928175990942,"Yes","No","P11465",0,0,0,0,0,0,0,0,0,0,0,0,0,335,"No","No",10,69.4780670825851,"No","No"
"Q15650",0.608,0.148556827866675,0.65897,0.84044,0.84044,1.04335,1,1,2,15,49,21,0.757315,0.07228916,1.204,581,"Yes","No",7,91.0400455806885,"Yes","No","Q8N9K5",0,0,0,0,0,0,0,0,0,0,0,0,0,539,"No","No",5,91.2492291567718,"No","No"
"Q96PM5",0.608,0.0866796828854566,0.7725,0,0.7725,0.7725,1,0,1,7,22,21,0.8429119,0,1.008,261,"Yes","No",2,64.8416108939464,"Yes","No","Q6BDI9",0,0,0,0,0,0,0,0,0,0,0,0,0,236,"No","No",3,64.4331386860593,"No","No"
"P41222",0.608,0.0527708923672593,0.83018,0,0.83018,0.83018,1,0,1,19,36,21,0.2473684,0,0.995,190,"Yes","Yes",2,66.4105220686842,"Yes","No","Q8WWM9",0,0,0,0,0,0,0,0,0,0,0,0,0,190,"No","No",1,66.8777683504737,"No","No"
"P48047",0.608,0.0514914267412362,0.80142,0.03744,0.80142,0.83886,1,0,1,6,19,12,0.6760563,0,0.909,213,"Yes","No",1,76.7431759025822,"Yes","No","Q16763",0,0,0,0,0,0,0,0,0,0,0,0,0,222,"No","No",2,76.7604854001171,"No","No"
"P49841",0.608,0.339840008996936,0.6361,0.73957,0.73957,0.92325,1,1,2,27,47,24,0.652381,0.6880952,1.095,420,"Yes","No",0,59.3657892908238,"Yes","No","P51888",0,0,0,0,0,0,0,0,0,0,0,0,0,382,"No","No",2,64.5826036910105,"No","No"
"Q13464",0.608,1.22440212273322,0.95665,1.03417,1.03417,1.37443,1,1,4,38,50,31,0.8308715,0.88774,1.786,1354,"Yes","No",1,86.1025499504963,"Yes","No","Q8NB25",0,0,0,0,0,0,0,0,0,0,0,0,0,1140,"No","No",5,103.810409073684,"No","No"
"Q96T88",0.608,0.138264551252661,1.79462,1.21151,1.79462,2.12962,2,1,3,35,50,42,0.2622951,0.6494325,2.09,793,"Yes","No",2,68.7280732183985,"Yes","No","Q8TAG9",0,0,0,0,0,0,0,0,0,0,0,0,0,804,"No","No",3,66.5892010680896,"No","No"
"Q9NQZ5",0.608,0.0723367577906659,0.16146,0.84468,0.84468,0.94446,0,5,3,11,71,53,0,0.2351351,1.073,370,"Yes","No",3,82.1078459895297,"Yes","No","P50502",0,0,0,0,0,0,0,0,0,0,0,0,0,369,"No","No",2,83.0614601078862,"No","No"
